Time,Voltage,Current,Power,Temperature,Humidity
5749.15,3.96,240.9,955.0,1.2,9.2
5751.16,3.97,240.9,955.0,1.3,9.0
5753.16,3.97,240.7,955.0,1.3,9.1
5755.17,3.97,240.8,955.0,1.3,9.2
5757.18,3.97,240.9,955.0,1.2,9.0
5759.19,3.97,240.8,955.0,1.2,9.1
5761.2,3.97,240.8,955.0,1.2,9.1
5763.21,3.97,240.8,955.0,1.2,9.2
5765.22,3.97,240.9,955.0,1.2,9.2
5767.23,3.97,240.9,955.0,1.2,9.2
5769.24,3.97,240.9,955.0,1.2,9.1
5771.24,3.97,240.9,955.0,1.2,9.1
5773.25,3.97,240.9,955.0,1.2,9.0
5775.26,3.97,240.8,955.0,1.2,9.3
5777.27,3.97,240.9,955.0,1.2,9.3
5779.28,3.97,240.9,955.0,1.3,9.3
5781.29,3.97,240.9,955.0,1.2,9.3
5783.3,3.97,240.8,955.0,1.2,9.2
5785.31,3.97,240.9,955.0,1.3,9.2
5787.31,3.97,240.8,955.0,1.2,9.3
5789.32,3.97,240.9,955.0,1.3,9.1
5791.33,3.97,240.9,955.0,1.3,9.3
5793.34,3.97,240.9,955.0,1.3,9.4
5795.35,3.97,240.9,955.0,1.3,9.2
5797.36,3.97,241.0,955.0,1.3,9.3
5799.37,3.97,240.8,955.0,1.3,9.3
5801.37,3.97,240.9,955.0,1.3,9.1
5803.38,3.97,240.9,955.0,1.3,9.2
5805.39,3.97,240.9,955.0,1.3,9.4
5807.4,3.97,240.9,955.0,1.4,9.1
5809.41,3.97,240.8,955.0,1.4,9.1
5811.42,3.97,240.9,955.0,1.4,9.0
5813.43,3.97,240.8,955.0,1.3,9.3
5815.44,3.97,240.8,955.0,1.4,9.4
5817.44,3.97,240.9,957.0,1.3,9.2
5819.45,3.97,240.8,955.0,1.4,9.2
5821.46,3.97,240.8,955.0,1.5,9.1
5823.47,3.97,240.9,955.0,1.4,9.2
5825.48,3.97,240.9,955.0,1.4,9.3
5827.49,3.97,241.0,957.0,1.3,9.3
6862.02,3.98,240.3,955.0,3.1,12.8
6864.03,3.98,240.7,958.0,3.0,12.6
6866.04,3.98,240.5,957.0,2.8,12.7
6868.04,3.98,240.6,957.0,3.0,12.7
6870.05,3.98,240.7,958.0,3.1,12.8
6872.06,3.98,240.8,958.0,3.0,12.8
6874.07,3.98,240.7,957.0,3.1,12.8
6876.08,3.98,240.8,958.0,3.1,12.8
6878.09,3.98,240.7,958.0,3.1,12.7
6880.1,3.98,240.7,958.0,3.1,12.7
6882.11,3.98,240.7,958.0,3.1,12.8
6884.12,3.98,240.7,958.0,3.1,12.7
6886.13,3.98,240.7,958.0,3.1,12.8
6888.13,3.98,240.7,958.0,3.1,12.8
6890.14,3.98,240.8,958.0,3.1,12.7
6892.15,3.98,240.8,958.0,3.1,12.9
6894.16,3.98,240.8,958.0,3.1,13.0
6896.17,3.98,240.8,958.0,3.1,12.8
6898.18,3.98,240.7,958.0,3.1,13.0
6900.19,3.98,240.7,958.0,3.1,12.9
6902.2,3.98,240.6,958.0,3.1,12.8
6904.2,3.98,240.9,958.0,3.1,12.8
6906.21,3.98,240.9,958.0,3.1,12.8
6908.22,3.98,240.8,958.0,3.1,12.7
6910.23,3.98,240.8,958.0,3.0,12.7
6912.24,3.98,240.7,958.0,3.0,12.8
6914.25,3.98,240.8,958.0,3.1,12.7
6916.26,3.98,240.8,958.0,3.0,12.9
6918.27,3.98,240.8,958.0,3.0,12.9
6920.28,3.98,240.7,958.0,3.1,12.9
6922.29,3.98,240.7,958.0,3.0,12.9
6924.29,3.98,240.8,958.0,3.1,12.8
6926.3,3.98,240.7,957.0,3.0,12.9
6928.31,3.98,240.7,958.0,3.1,13.0
