Time,Bus Voltage,Voltage,Current,Power,Temperature,Humidity
4997.85,3.96,3.93,335.8,1330,3.1,15.4
4999.85,3.97,3.93,339.1,1344,3.2,15.4
5001.87,3.97,3.94,341.6,1374,3.2,15.3
5003.88,3.98,3.94,356.9,1422,3.1,15.4
5005.89,3.98,3.94,356.6,1418,3.2,15.4
5007.9,3.98,3.95,356.9,1422,3.2,15.4
5009.9,3.98,3.95,358,1426,3.2,15.4
5011.91,3.98,3.95,358.3,1422,3.2,15.5
5013.92,3.98,3.95,357.2,1418,3.2,15.3
5015.93,3.98,3.94,355.1,1418,3.2,15.3
5017.94,3.98,3.94,357.3,1426,3.1,15.4
5019.95,3.98,3.95,357.7,1416,3.2,15.5
5021.96,3.98,3.95,357.3,1422,3.2,15.3
5023.97,3.98,3.94,356.7,1416,3.3,15.5
5025.98,3.98,3.94,357.1,1422,3.2,15.6
5027.99,3.98,3.94,357.2,1426,3.1,15.3
5030,3.98,3.95,357.8,1426,3.2,15.5
5032.01,3.98,3.95,357.5,1426,3.1,15.3
5034.02,3.98,3.95,357.1,1422,3.2,15.4
5036.03,3.98,3.94,357.6,1426,3.3,15.4
5038.04,3.98,3.94,357.7,1426,3.3,15.5
5040.05,3.98,3.95,357.4,1418,3.3,15.4
5042.06,3.98,3.94,356.3,1422,3.4,15.6
5044.07,3.98,3.95,356.3,1418,3.2,15.5
5046.08,3.98,3.95,356.8,1422,3.3,15.5
5048.08,3.98,3.94,354.9,1412,3.2,15.6
5050.1,3.98,3.94,354.5,1412,3.3,15.5
5052.11,3.98,3.94,355,1416,3.3,15.6
5054.12,3.98,3.95,355.1,1416,3.3,15.5
5056.12,3.98,3.94,355.3,1412,3.3,15.6
5058.13,3.98,3.94,353.8,1412,3.3,15.5
5060.14,3.98,3.94,350.8,1396,3.2,15.5
5062.15,3.98,3.94,354.6,1412,3.3,15.5
5064.16,3.98,3.94,356,1416,3.3,15.6
5066.17,3.98,3.94,353.8,1410,3.2,15.5
5068.18,3.98,3.94,353.5,1406,3.3,15.5
5070.19,3.98,3.94,353.7,1410,3.3,15.7
5072.2,3.98,3.94,351,1400,3.3,15.6
5074.21,3.98,3.94,350.5,1396,3.3,15.7
5076.22,3.98,3.94,351.7,1400,3.3,15.6
5078.23,3.97,3.94,349.5,1390,3.2,15.5
5080.24,3.98,3.94,350,1390,3.2,15.5
5082.25,3.97,3.94,347.8,1382,3.3,15.3
5084.26,3.98,3.94,345.4,1374,3.2,15.4
5086.27,3.98,3.94,347.1,1380,3.2,15.4
5088.28,3.98,3.94,350.1,1392,3.2,15.3
6002.63,3.99,3.96,356.2,1418,3.2,15.4
6004.64,3.98,3.94,336.9,1336,3.2,15.4
6006.64,3.98,3.94,341.2,1356,3.2,15.4
6008.65,3.96,3.93,321.7,1288,3.2,15.5
6010.66,3.98,3.94,340,1354,3.2,15.4
6012.67,3.98,3.95,349.1,1392,3.2,15.4
6014.68,3.99,3.95,350.2,1396,3.2,15.5
6016.69,3.98,3.95,350,1396,3.2,15.6
6018.7,3.99,3.96,350.9,1400,3.2,15.4
6020.71,3.98,3.95,351.3,1402,3.2,15.5
6022.72,3.99,3.95,351,1400,3.4,15.7
6024.73,3.98,3.95,349,1390,3.3,15.7
6026.74,3.98,3.95,350.2,1396,2.1,7.8
6028.75,3.98,3.95,351.3,1400,1.9,8
6030.76,3.99,3.95,350.2,1396,2.1,8
6032.77,3.98,3.95,349,1390,2.2,8.1
6034.78,3.99,3.95,349.6,1392,2.2,8.2
6036.79,3.98,3.95,350.1,1396,2.1,7.7
6038.8,3.99,3.95,350,1396,2.1,7.9
6040.81,3.99,3.95,350.6,1396,2.1,7.8
6042.82,3.98,3.95,349.5,1392,2.1,7.8
6044.83,3.98,3.95,350,1392,2,8
6046.84,3.99,3.95,350.1,1400,2.1,7.9
6048.85,3.99,3.95,350.3,1396,2,7.9
6050.86,3.99,3.95,350.1,1396,2,7.7
6052.87,3.98,3.95,347.9,1382,2.1,7.9
6054.87,3.98,3.95,348.3,1390,2.1,8
6056.88,3.98,3.95,347.7,1386,2.1,7.7
6058.89,3.98,3.95,347.6,1386,2,7.6
6060.9,3.98,3.95,348.2,1386,2,7.8
6062.91,3.98,3.95,347.4,1382,2,7.8
6064.92,3.99,3.95,350.5,1400,2.1,7.7
6066.93,3.98,3.95,347.8,1380,2,7.5
6068.94,3.98,3.95,345.9,1380,2,7.7
6070.95,3.98,3.95,346.3,1382,2,7.8
6072.96,3.98,3.95,349.3,1392,2,7.7
6074.97,3.98,3.95,348.1,1386,1.9,7.5
6076.98,3.98,3.95,347,1382,0.6,8.2
6078.99,3.98,3.95,345.2,1374,0.6,8.2
6081,3.98,3.95,346.2,1376,0.8,7.8
6083.01,3.98,3.95,342.1,1360,0.8,8.4
6085.02,3.98,3.95,341.8,1364,0.6,8.2
6087.03,3.98,3.95,341.5,1360,0.7,8
6089.04,3.98,3.95,342.9,1364,0.6,8.2
6091.05,3.98,3.95,344.4,1366,0.6,8.1
6093.06,3.96,3.93,322.3,1274,0.7,8.1
6095.07,3.98,3.94,342.2,1346,0.7,8.1
6097.08,3.98,3.94,341.6,1360,0.7,8.2
6099.09,3.98,3.95,342.3,1356,0.8,8
7043.55,3.96,3.93,302.7,1196,0.7,7.9
7045.56,3.96,3.93,312.8,1238,0.8,8.1
7047.57,3.98,3.95,328.8,1308,0.7,8.4
7049.58,3.98,3.94,323.4,1284,0.7,8.3
7051.59,3.96,3.93,313.4,1242,0.7,8.4
7053.6,3.96,3.93,314.4,1246,0.7,8.4
7055.61,3.99,3.95,342.1,1370,0.7,8.4
7057.62,3.99,3.95,338.7,1350,0.7,8.4
7059.63,3.99,3.96,340.7,1360,0.7,8.4
7061.64,4,3.96,341,1360,0.8,8.3
7063.65,3.99,3.96,340.4,1360,0.8,8.6
7065.66,3.99,3.96,341.4,1364,0.7,8.4
7067.67,3.99,3.96,340.5,1360,2.6,13.3
7069.68,3.99,3.96,341.5,1364,2.4,13
7071.68,3.99,3.96,342,1364,2.4,13.1
7073.69,3.99,3.96,341.7,1364,2.4,13
7075.7,3.99,3.96,339.3,1354,2.4,13
7077.71,3.99,3.96,340.4,1360,2.4,13
7079.72,3.99,3.96,341.1,1360,2.4,13
7081.73,3.99,3.96,341.8,1364,2.6,13.3
7083.74,3.99,3.96,340.4,1360,2.4,13.2
7085.75,3.99,3.96,340.5,1360,2.5,13.2
7087.76,3.99,3.96,340.8,1360,2.6,13.2
7089.77,3.99,3.96,342.1,1366,2.6,13.4
7091.78,3.99,3.96,342,1366,2.6,13.3
7093.79,3.99,3.96,342.2,1366,2.5,13.3
7095.8,4,3.96,340.7,1360,2.5,13.3
7097.81,3.99,3.96,342.1,1366,2.6,13.3
7099.82,3.99,3.96,340.3,1360,2.6,13.4
7101.83,3.99,3.96,336.1,1340,2.6,13.3
7103.83,3.99,3.96,338,1346,2.7,13.4
7105.84,3.99,3.95,336.1,1340,2.6,13.2
7107.85,3.99,3.96,340.8,1360,2.6,13.3
7109.86,3.99,3.95,338.6,1350,2.5,13.1
7111.87,3.99,3.96,339,1354,2.7,13.5
7113.88,3.99,3.96,338.5,1350,2.6,13.4
7115.89,3.99,3.96,338.4,1350,2.6,13.2
7117.9,3.99,3.96,339.7,1354,2.5,13.4
7119.91,3.99,3.95,337.1,1346,2.6,13.4
7121.92,3.99,3.96,337.9,1346,2.4,13.2
7123.93,3.99,3.96,337.6,1344,2.5,13.3
7125.94,3.99,3.95,337.5,1354,2.5,13.2
7127.94,3.99,3.95,337,1340,2.5,13.1
7129.95,3.99,3.95,335.1,1336,2.5,13.2
7131.96,3.98,3.95,334.8,1334,2.5,13.2
7133.98,3.98,3.95,334.2,1330,2.5,13.3
7135.99,3.98,3.95,333.3,1324,2.5,13.3
7138,3.98,3.95,332.9,1328,2.4,13.2
7140.01,3.98,3.95,331.3,1320,2.5,13.2
7142.02,3.98,3.95,332,1324,2.5,13.2
7144.02,3.98,3.95,331.9,1324,2.5,13.3
7146.03,3.98,3.95,331.8,1320,2.5,13.3
7148.04,3.98,3.95,333.1,1328,2.5,13.2
7150.05,3.99,3.95,335.4,1336,2.5,13.2
7152.06,3.99,3.95,335.4,1336,3,14.3
7154.07,3.99,3.96,336.3,1340,2.9,14.4
7156.08,3.99,3.95,336.3,1340,3,14.4
7158.09,3.99,3.96,335.2,1336,3,14.4
7160.1,3.99,3.95,335.9,1340,3,14.3
7162.11,3.99,3.95,333.8,1344,3,14.3
7164.12,3.98,3.95,332.3,1324,3,14.6
8114.64,3.96,3.93,294.1,1166,3,14.4
8116.65,3.99,3.96,325.4,1300,3,14.6
8118.66,4,3.96,324.5,1308,2.9,14.4
8120.67,4,3.96,323.2,1292,3,14.4
8122.68,4,3.97,328.1,1314,3,14.3
8124.69,4,3.97,336.5,1346,3,14.4
8126.7,4,3.97,336.5,1346,3,14.4
8128.71,4,3.97,336.6,1346,3,14.5
8130.72,4,3.97,335.5,1344,3,14.3
8132.72,4,3.97,337.2,1350,3,14.4
8134.74,4,3.97,337,1350,3,14.4
8136.75,4.01,3.97,336.3,1350,3.1,14.4
8138.76,4.01,3.97,336.2,1346,3,14.5
8140.77,4.01,3.97,337.1,1350,3,14.4
8142.78,4,3.97,336.5,1346,3,14.4
8144.79,4,3.97,337.1,1350,3,14.4
8146.8,4.01,3.97,337.5,1354,3,14.4
8148.81,4,3.97,337.5,1350,3,14.3
8150.82,4,3.97,336.2,1346,2.6,9.1
8152.83,4.01,3.97,337.3,1354,2.7,8.8
8154.84,4.01,3.97,337.1,1354,2.5,8.8
8156.85,4.01,3.98,337.6,1354,2.5,8.7
8158.86,4.01,3.97,337.3,1350,2.4,8.7
8160.87,4.01,3.97,338.1,1356,2.7,9
8162.88,4.01,3.97,338.3,1356,2.6,9
8164.89,4.01,3.97,336,1346,2.6,9
8166.9,4.01,3.97,336.8,1350,2.7,8.8
8168.91,4,3.97,336,1346,2.7,8.9
8170.92,4.01,3.97,336.8,1350,2.6,8.8
8172.93,4,3.97,336,1346,2.7,8.9
8174.94,4.01,3.97,335.9,1344,2.6,9
8176.95,4.01,3.97,335.9,1350,2.6,8.9
8178.95,4,3.97,336,1346,2.6,8.7
8180.96,4.01,3.97,335.3,1340,2.6,8.8
8182.97,4.01,3.97,335.3,1344,2.6,8.7
8184.98,4,3.97,335.1,1344,2.6,8.7
8186.99,4,3.97,335.4,1344,2.6,8.8
8189,4.01,3.97,335.5,1344,2.5,8.8
8191.01,4,3.97,333.7,1336,2.5,8.7
8193.02,4,3.97,334.4,1334,2.5,8.7
8195.03,4,3.97,333.5,1336,2.5,8.8
8197.04,4,3.97,332.7,1334,2.5,8.6
8199.05,4,3.96,330.8,1324,2.6,8.7
8201.05,4,3.97,328.3,1314,2.5,8.7
8203.06,4,3.97,328.8,1314,2.5,8.7
9278.18,4.02,3.99,330.7,1330,2.5,8.7
9280.19,4,3.97,299.2,1196,2.5,8.7
9282.2,4,3.97,301.5,1206,2.5,8.7
9284.21,4,3.97,299.9,1196,2.4,8.6
9286.22,4,3.97,305.9,1222,2.4,8.6
9288.23,4.02,3.98,325.6,1308,2.4,8.5
9290.24,4.02,3.99,325.8,1310,2.4,8.4
9292.25,4.02,3.99,325.8,1310,2.4,8.5
9294.26,4.02,3.99,324.9,1304,2.3,8.4
9296.27,4.02,3.98,324.8,1304,2.3,8.5
9298.28,4.02,3.98,325.4,1308,2.2,8.3
9300.29,4.02,3.99,325.3,1308,2.3,8.3
9302.3,4.02,3.99,325.1,1308,2.3,8.4
9304.31,4.02,3.99,324.3,1300,2.2,8.2
9306.32,4.02,3.99,324.4,1304,2.2,8.1
9308.33,4.02,3.99,325,1308,2.2,8.1
9310.34,4.02,3.98,324.2,1304,2.2,8.2
9312.35,4.02,3.98,324.7,1304,2.2,8.2
9314.36,4.02,3.98,324.7,1304,2.2,8.3
9316.37,4.02,3.99,324.4,1304,2.3,8.5
9318.38,4.02,3.99,325,1308,2.3,8.4
9320.39,4.02,3.98,324.8,1304,2.3,8.3
9322.4,4.02,3.99,325.2,1308,2.3,8.2
9324.41,4.02,3.99,323.7,1300,2.3,8.2
9326.41,4.02,3.99,324.8,1304,2.2,8.4
9328.42,4.02,3.99,325.7,1310,2.3,8.4
9330.43,4.02,3.99,324.9,1308,2.2,8.2
9332.44,4.02,3.98,322.8,1298,2.4,8.3
9334.45,4.02,3.98,322.8,1298,2.2,8.2
9336.46,4.02,3.98,324.4,1304,2.3,8.3
9338.47,4.02,3.99,322.6,1294,2.3,8.3
9340.48,4.02,3.98,322.4,1298,2.4,8.2
9342.49,4.02,3.98,322.8,1292,2.2,8.1
9344.5,4.02,3.98,322.6,1294,2.3,8.2
9346.51,4.02,3.98,321.1,1292,2.2,8.2
9348.52,4.02,3.98,321.7,1292,2.2,8.2
9350.53,4.02,3.98,321.1,1288,2.1,8.1
9352.54,4.02,3.98,321.3,1292,2.2,7.9
9354.55,4.02,3.98,322.5,1292,2.2,8.1
9356.56,4.02,3.99,321.6,1292,2.2,8
9358.57,4.02,3.98,318.9,1282,2.2,8.1
9360.58,4.02,3.98,319.6,1282,2.1,8.3
9362.58,4.01,3.98,318.1,1278,2.1,8.1
9364.59,4.01,3.98,316.5,1272,2.2,8.1
9366.6,4.01,3.98,316.4,1268,2.3,8.1
10118.17,4.03,4,318.6,1288,2.2,8.1
10120.18,4,3.97,284.9,1138,2.2,8.1
10122.19,4,3.97,290.6,1164,2.2,8.1
10124.2,4.01,3.98,298.1,1196,2.2,8
10126.21,4.01,3.98,303.3,1212,2.2,8.1
10128.22,4.02,3.99,313.6,1262,2.2,8
10130.23,4.02,3.99,313.5,1262,2.2,8
10132.24,4.03,4,313.9,1264,2.2,8.1
10134.25,4.02,3.99,313.7,1264,2.2,8.1
10136.26,4.03,4,313.7,1262,2.2,8
10138.27,4.02,3.99,312.9,1258,2.2,8.2
10140.28,4.02,3.99,312.1,1258,2.2,8.1
10142.29,4.02,3.99,312.2,1256,2.1,8.1
10144.3,4.02,3.99,312,1258,2.2,8
10146.31,4.02,3.99,313.3,1262,0.3,7.3
10148.32,4.02,3.99,312,1256,0.3,7.3
10150.33,4.02,3.99,312.2,1256,0.4,7.2
10152.34,4.02,3.99,312.8,1258,0.4,7
10154.35,4.02,3.99,313.7,1262,0.3,7.2
10156.36,4.02,3.99,313,1258,0.4,7.2
10158.37,4.02,3.99,312.1,1256,0.3,7.2
10160.38,4.02,3.99,313.5,1262,0.3,7.4
10162.38,4.02,3.99,313.5,1262,0.4,7.3
10164.39,4.03,4,313.5,1262,0.4,7
10166.4,4.02,3.99,312.9,1258,0.4,7.2
10168.41,4.02,3.99,312.8,1258,0.4,7.2
10170.42,4.02,3.99,312.6,1258,0.4,7.5
10172.43,4.02,3.99,310.7,1252,0.4,7.4
10174.44,4.02,3.99,311.1,1252,0.4,7.3
10176.45,4.02,3.99,311.2,1252,0.5,7.3
10178.46,4.02,3.99,310.1,1248,0.4,7.4
10180.47,4.02,3.99,311.3,1252,0.5,7.4
10182.48,4.02,3.99,309.6,1246,0.4,7.6
10184.49,4.02,3.99,309.9,1248,0.4,7.6
10186.5,4.02,3.99,309.9,1248,0.5,7.5
10188.51,4.02,3.99,309,1242,0.5,7.5
10190.52,4.02,3.99,310.2,1248,0.4,7.4
10192.53,4.02,3.99,310.3,1246,0.5,7.5
10194.54,4.02,3.99,308.2,1242,0.5,7.5
10196.55,4.02,3.99,307.6,1236,0.6,7.4
10198.56,4.02,3.99,306.3,1232,2.6,12.7
10200.57,4.02,3.99,306.2,1232,2.5,12.6
10202.58,4.02,3.99,305.5,1226,2.5,12.5
10204.59,4.02,3.99,303.5,1222,2.5,12.6
10206.6,4.02,3.99,302.9,1218,2.5,12.6
10208.61,4.02,3.99,304,1218,2.5,12.7
10210.62,4.02,3.99,302.9,1218,2.5,12.6
10212.63,4.02,3.99,306.1,1226,2.7,12.8
10214.63,4.02,3.99,304,1222,2.6,12.8
10216.64,4.02,3.99,302.7,1216,2.6,12.7
10218.65,4.02,3.99,303.6,1218,2.5,12.6
10220.66,4.02,3.99,308.1,1238,2.7,12.9
11189.27,4,3.97,257.9,1032,2.6,12.9
11191.28,4.01,3.99,267.5,1072,2.7,12.7
11193.29,4.02,3.99,273.1,1094,2.7,12.8
11195.3,4.02,4,289.1,1166,2.6,12.8
11197.31,4.02,4,289.3,1166,2.5,12.7
11199.32,4.02,4,283.2,1138,2.7,12.7
11201.33,4.03,4,295.4,1192,2.6,12.7
11203.34,4.03,4,295.9,1192,2.7,13
11205.35,4.04,4.01,296,1192,2.7,12.9
11207.36,4.04,4.01,297.2,1200,2.6,12.8
11209.37,4.04,4.01,296.6,1196,2.7,12.8
11211.37,4.04,4.01,297.4,1200,2.7,13
11213.38,4.03,4,295.1,1190,2.7,12.8
11215.39,4.03,4,295.5,1192,2.7,12.9
11217.4,4.03,4,296.3,1196,2.7,12.9
11219.41,4.04,4.01,296.5,1196,2.6,12.8
11221.42,4.04,4.01,296.6,1196,2.7,12.8
11223.43,4.04,4.01,295.9,1196,2.7,12.8
11225.44,4.03,4,296.1,1200,2.6,13
11227.45,4.04,4.01,296.5,1196,2.6,12.9
11229.46,4.04,4.01,295.7,1196,2.6,12.7
11231.47,4.04,4.01,295.9,1192,2.6,12.7
11233.48,4.03,4,295.8,1190,2.6,12.8
11235.49,4.04,4.01,296.4,1200,2.6,12.7
11237.5,4.04,4.01,296.4,1196,2.6,12.8
11239.51,4.03,4,294.8,1190,2.6,12.8
11757.97,4.04,4.01,293,1186,2.7,12.7
11759.97,4.02,3.99,263.7,1062,2.7,12.7
11761.98,4.02,3.99,263.7,1072,2.7,12.8
11763.99,4.03,4,272.7,1098,2.6,12.7
11766,4.03,4,271.9,1094,2.7,12.9
11768.01,4.04,4.02,288.2,1166,2.6,12.7
11770.02,4.04,4.01,288,1160,2.6,12.7
11772.03,4.04,4.01,287.3,1160,2.6,12.7
11774.04,4.04,4.01,287.4,1160,2.6,12.8
11776.05,4.04,4.01,287.4,1164,2.6,12.7
11778.06,4.04,4.01,287.5,1164,2.7,13
11780.07,4.04,4.01,287.9,1164,2.5,12.8
11782.08,4.04,4.01,287.2,1160,2.8,13
11784.09,4.04,4.01,287.3,1160,2.6,12.8
11786.1,4.04,4.01,287.4,1164,2.7,12.9
11788.11,4.04,4.01,287.8,1164,2.7,12.9
11790.12,4.04,4.02,286.1,1156,2.7,12.8
11792.13,4.04,4.01,286.7,1156,2.7,12.9
11794.14,4.04,4.01,286,1156,2.7,12.9
11796.15,4.04,4.01,287.5,1160,2.7,12.8
11798.16,4.04,4.01,287.8,1164,3.1,13.6
11800.17,4.04,4.01,288.3,1164,3.1,13.6
11802.18,4.04,4.01,287.4,1164,3.1,13.6
11804.19,4.04,4.01,285.1,1154,3.1,13.6
12861.23,4.01,3.99,229.5,920,3.1,13.5
12863.24,4.02,4,239.7,966,3.1,13.6
12865.25,4.04,4.01,256.2,1038,3,13.6
12867.26,4.03,4.01,253.1,1022,3,13.6
12869.27,4.04,4.01,255.8,1032,3.1,13.7
12871.28,4.03,4.01,245.4,990,3.1,13.6
12873.29,4.05,4.02,269.2,1092,3.1,13.6
